wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
current: 3754, total block: 16091
Cost = 0, Tag Correct(%) = 0.934515
current: 3854, total block: 16091
Cost = 0, Tag Correct(%) = 0.934482
current: 3954, total block: 16091
Cost = 0, Tag Correct(%) = 0.934582
current: 4054, total block: 16091
Cost = 0, Tag Correct(%) = 0.934691
current: 4154, total block: 16091
Cost = 0, Tag Correct(%) = 0.93468
current: 4254, total block: 16091
Cost = 0, Tag Correct(%) = 0.934512
current: 4354, total block: 16091
Cost = 1, Tag Correct(%) = 0.934469
current: 4454, total block: 16091
Cost = 4, Tag Correct(%) = 0.934536
current: 4554, total block: 16091
Cost = 1, Tag Correct(%) = 0.934587
current: 4654, total block: 16091
Cost = 3, Tag Correct(%) = 0.934607
current: 4754, total block: 16091
Cost = 1, Tag Correct(%) = 0.934388
current: 4854, total block: 16091
Cost = 0, Tag Correct(%) = 0.934412
current: 4954, total block: 16091
Cost = 1, Tag Correct(%) = 0.934563
current: 5054, total block: 16091
Cost = 0, Tag Correct(%) = 0.934657
current: 5154, total block: 16091
Cost = 1, Tag Correct(%) = 0.934719
current: 5254, total block: 16091
Cost = 2, Tag Correct(%) = 0.934684
current: 5354, total block: 16091
Cost = 3, Tag Correct(%) = 0.934601
current: 5454, total block: 16091
Cost = 1, Tag Correct(%) = 0.934497
current: 5554, total block: 16091
Cost = 7, Tag Correct(%) = 0.93459
current: 5654, total block: 16091
Cost = 3, Tag Correct(%) = 0.934654
current: 5754, total block: 16091
Cost = 1, Tag Correct(%) = 0.934743
current: 5854, total block: 16091
Cost = 5, Tag Correct(%) = 0.93481
current: 5954, total block: 16091
Cost = 1, Tag Correct(%) = 0.934775
current: 6054, total block: 16091
Cost = 0, Tag Correct(%) = 0.934769
current: 6154, total block: 16091
Cost = 2, Tag Correct(%) = 0.934846
current: 6254, total block: 16091
Cost = 1, Tag Correct(%) = 0.934854
current: 6354, total block: 16091
Cost = 0, Tag Correct(%) = 0.934831
current: 6454, total block: 16091
Cost = 0, Tag Correct(%) = 0.935025
current: 6554, total block: 16091
Cost = 0, Tag Correct(%) = 0.935108
current: 6654, total block: 16091
Cost = 7, Tag Correct(%) = 0.93507
current: 6754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935029
current: 6854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935049
current: 6954, total block: 16091
Cost = 2, Tag Correct(%) = 0.93515
current: 7054, total block: 16091
Cost = 3, Tag Correct(%) = 0.935063
current: 7154, total block: 16091
Cost = 0, Tag Correct(%) = 0.935107
current: 7254, total block: 16091
Cost = 2, Tag Correct(%) = 0.935042
current: 7354, total block: 16091
Cost = 1, Tag Correct(%) = 0.935112
current: 7454, total block: 16091
Cost = 5, Tag Correct(%) = 0.9351
current: 7554, total block: 16091
Cost = 3, Tag Correct(%) = 0.93497
current: 7654, total block: 16091
Cost = 3, Tag Correct(%) = 0.934984
current: 7754, total block: 16091
Cost = 1, Tag Correct(%) = 0.935006
current: 7854, total block: 16091
Cost = 5, Tag Correct(%) = 0.934997
current: 7954, total block: 16091
Cost = 3, Tag Correct(%) = 0.93501
current: 8054, total block: 16091
Cost = 1, Tag Correct(%) = 0.935144
current: 8154, total block: 16091
Cost = 0, Tag Correct(%) = 0.935081
current: 8254, total block: 16091
Cost = 2, Tag Correct(%) = 0.935149
current: 8354, total block: 16091
Cost = 0, Tag Correct(%) = 0.935057
current: 8454, total block: 16091
Cost = 6, Tag Correct(%) = 0.935017
current: 8554, total block: 16091
Cost = 1, Tag Correct(%) = 0.935109
current: 8654, total block: 16091
Cost = 3, Tag Correct(%) = 0.935099
current: 8754, total block: 16091
Cost = 1, Tag Correct(%) = 0.935194
current: 8854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935171
current: 8954, total block: 16091
Cost = 0, Tag Correct(%) = 0.935102
current: 9054, total block: 16091
Cost = 3, Tag Correct(%) = 0.935186
current: 9154, total block: 16091
Cost = 2, Tag Correct(%) = 0.935176
current: 9254, total block: 16091
Cost = 2, Tag Correct(%) = 0.935117
current: 9354, total block: 16091
Cost = 1, Tag Correct(%) = 0.935038
current: 9454, total block: 16091
Cost = 0, Tag Correct(%) = 0.935043
current: 9554, total block: 16091
Cost = 3, Tag Correct(%) = 0.935122
current: 9654, total block: 16091
Cost = 1, Tag Correct(%) = 0.93513
current: 9754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935131
current: 9854, total block: 16091
Cost = 7, Tag Correct(%) = 0.935156
current: 9954, total block: 16091
Cost = 1, Tag Correct(%) = 0.935262
current: 10054, total block: 16091
Cost = 1, Tag Correct(%) = 0.935265
current: 10154, total block: 16091
Cost = 4, Tag Correct(%) = 0.935222
current: 10254, total block: 16091
Cost = 0, Tag Correct(%) = 0.935266
current: 10354, total block: 16091
Cost = 0, Tag Correct(%) = 0.935271
current: 10454, total block: 16091
Cost = 1, Tag Correct(%) = 0.935256
current: 10554, total block: 16091
Cost = 1, Tag Correct(%) = 0.935248
current: 10654, total block: 16091
Cost = 2, Tag Correct(%) = 0.935273
current: 10754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935378
current: 10854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935395
current: 10954, total block: 16091
Cost = 1, Tag Correct(%) = 0.93539
current: 11054, total block: 16091
Cost = 3, Tag Correct(%) = 0.935369
current: 11154, total block: 16091
Cost = 0, Tag Correct(%) = 0.935326
current: 11254, total block: 16091
Cost = 3, Tag Correct(%) = 0.935364
current: 11354, total block: 16091
Cost = 3, Tag Correct(%) = 0.935295
current: 11454, total block: 16091
Cost = 5, Tag Correct(%) = 0.935314
current: 11554, total block: 16091
Cost = 3, Tag Correct(%) = 0.935299
current: 11654, total block: 16091
Cost = 0, Tag Correct(%) = 0.935398
current: 11754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935419
current: 11854, total block: 16091
Cost = 2, Tag Correct(%) = 0.935371
current: 11954, total block: 16091
Cost = 1, Tag Correct(%) = 0.935345
current: 12054, total block: 16091
Cost = 4, Tag Correct(%) = 0.935285
current: 12154, total block: 16091
Cost = 0, Tag Correct(%) = 0.935357
current: 12254, total block: 16091
Cost = 3, Tag Correct(%) = 0.935387
current: 12354, total block: 16091
Cost = 5, Tag Correct(%) = 0.935428
current: 12454, total block: 16091
Cost = 1, Tag Correct(%) = 0.935456
current: 12554, total block: 16091
Cost = 0, Tag Correct(%) = 0.935463
current: 12654, total block: 16091
Cost = 2, Tag Correct(%) = 0.93545
current: 12754, total block: 16091
Cost = 3, Tag Correct(%) = 0.935401
current: 12854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935317
current: 12954, total block: 16091
Cost = 11, Tag Correct(%) = 0.935304
current: 13054, total block: 16091
Cost = 0, Tag Correct(%) = 0.935301
current: 13154, total block: 16091
Cost = 4, Tag Correct(%) = 0.935314
current: 13254, total block: 16091
Cost = 1, Tag Correct(%) = 0.935343
current: 13354, total block: 16091
Cost = 2, Tag Correct(%) = 0.935342
current: 13454, total block: 16091
Cost = 1, Tag Correct(%) = 0.935344
current: 13554, total block: 16091
Cost = 1, Tag Correct(%) = 0.935369
current: 13654, total block: 16091
Cost = 1, Tag Correct(%) = 0.935289
current: 13754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935332
current: 13854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935331
current: 13954, total block: 16091
Cost = 0, Tag Correct(%) = 0.935341
current: 14054, total block: 16091
Cost = 1, Tag Correct(%) = 0.93528
current: 14154, total block: 16091
Cost = 1, Tag Correct(%) = 0.935247
current: 14254, total block: 16091
Cost = 4, Tag Correct(%) = 0.935242
current: 14354, total block: 16091
Cost = 0, Tag Correct(%) = 0.93529
current: 14454, total block: 16091
Cost = 0, Tag Correct(%) = 0.935258
current: 14554, total block: 16091
Cost = 0, Tag Correct(%) = 0.935204
current: 14654, total block: 16091
Cost = 1, Tag Correct(%) = 0.935212
current: 14754, total block: 16091
Cost = 1, Tag Correct(%) = 0.935189
current: 14854, total block: 16091
Cost = 2, Tag Correct(%) = 0.935225
current: 14954, total block: 16091
Cost = 0, Tag Correct(%) = 0.935223
current: 15054, total block: 16091
Cost = 2, Tag Correct(%) = 0.935206
current: 15154, total block: 16091
Cost = 0, Tag Correct(%) = 0.935168
current: 15254, total block: 16091
Cost = 0, Tag Correct(%) = 0.935175
current: 15354, total block: 16091
Cost = 3, Tag Correct(%) = 0.935182
current: 15454, total block: 16091
Cost = 7, Tag Correct(%) = 0.935097
current: 15554, total block: 16091
Cost = 14, Tag Correct(%) = 0.935006
current: 15654, total block: 16091
Cost = 0, Tag Correct(%) = 0.935062
current: 15754, total block: 16091
Cost = 0, Tag Correct(%) = 0.935087
current: 15854, total block: 16091
Cost = 0, Tag Correct(%) = 0.935123
current: 15954, total block: 16091
Cost = 1, Tag Correct(%) = 0.93514
current: 16054, total block: 16091
Cost = 0, Tag Correct(%) = 0.935093
Accuracy:	P=18808/20454=0.919527
##### Iteration 7
current: 63, total block: 16091
Cost = 3, Tag Correct(%) = 0.940564
current: 163, total block: 16091
Cost = 2, Tag Correct(%) = 0.947252
current: 263, total block: 16091
Cost = 4, Tag Correct(%) = 0.949387
current: 363, total block: 16091
Cost = 0, Tag Correct(%) = 0.946694
current: 463, total block: 16091
Cost = 0, Tag Correct(%) = 0.945169
current: 563, total block: 16091
Cost = 3, Tag Correct(%) = 0.945535
current: 663, total block: 16091
Cost = 5, Tag Correct(%) = 0.944403
current: 763, total block: 16091
Cost = 3, Tag Correct(%) = 0.943567
current: 863, total block: 16091
Cost = 3, Tag Correct(%) = 0.943402
current: 963, total block: 16091
Cost = 0, Tag Correct(%) = 0.943433
current: 1063, total block: 16091
Cost = 2, Tag Correct(%) = 0.943558
current: 1163, total block: 16091
Cost = 6, Tag Correct(%) = 0.943135
current: 1263, total block: 16091
Cost = 2, Tag Correct(%) = 0.943419
current: 1363, total block: 16091
Cost = 0, Tag Correct(%) = 0.943592
current: 1463, total block: 16091
Cost = 1, Tag Correct(%) = 0.943534
current: 1563, total block: 16091
Cost = 4, Tag Correct(%) = 0.943955
current: 1663, total block: 16091
Cost = 0, Tag Correct(%) = 0.943825
current: 1763, total block: 16091
Cost = 0, Tag Correct(%) = 0.943848
current: 1863, total block: 16091
Cost = 1, Tag Correct(%) = 0.943839
current: 1963, total block: 16091
Cost = 0, Tag Correct(%) = 0.944003
current: 2063, total block: 16091
Cost = 2, Tag Correct(%) = 0.944113
current: 2163, total block: 16091
Cost = 0, Tag Correct(%) = 0.94391
current: 2263, total block: 16091
Cost = 3, Tag Correct(%) = 0.943876
current: 2363, total block: 16091
Cost = 0, Tag Correct(%) = 0.94385
current: 2463, total block: 16091
Cost = 1, Tag Correct(%) = 0.943928
current: 2563, total block: 16091
Cost = 0, Tag Correct(%) = 0.94368
current: 2663, total block: 16091
Cost = 1, Tag Correct(%) = 0.943635
current: 2763, total block: 16091
Cost = 0, Tag Correct(%) = 0.943666
current: 2863, total block: 16091
Cost = 2, Tag Correct(%) = 0.94373
current: 2963, total block: 16091
Cost = 1, Tag Correct(%) = 0.94345
current: 3063, total block: 16091
Cost = 0, Tag Correct(%) = 0.943535
current: 3163, total block: 16091
Cost = 0, Tag Correct(%) = 0.94362
current: 3263, total block: 16091
Cost = 1, Tag Correct(%) = 0.943618
current: 3363, total block: 16091
Cost = 3, Tag Correct(%) = 0.943468
current: 3463, total block: 16091
Cost = 0, Tag Correct(%) = 0.942854
current: 3563, total block: 16091
Cost = 0, Tag Correct(%) = 0.94292
current: 3663, total block: 16091
Cost = 4, Tag Correct(%) = 0.943154
current: 3763, total block: 16091
Cost = 5, Tag Correct(%) = 0.94323
current: 3863, total block: 16091
Cost = 7, Tag Correct(%) = 0.943271
current: 3963, total block: 16091
Cost = 4, Tag Correct(%) = 0.943346
current: 4063, total block: 16091
Cost = 2, Tag Correct(%) = 0.943095
current: 4163, total block: 16091
Cost = 1, Tag Correct(%) = 0.942899
current: 4263, total block: 16091
Cost = 0, Tag Correct(%) = 0.942918
current: 4363, total block: 16091
Cost = 3, Tag Correct(%) = 0.94301
current: 4463, total block: 16091
Cost = 1, Tag Correct(%) = 0.943123
current: 4563, total block: 16091
Cost = 0, Tag Correct(%) = 0.942875
current: 4663, total block: 16091
Cost = 1, Tag Correct(%) = 0.942993
current: 4763, total block: 16091
Cost = 1, Tag Correct(%) = 0.943101
current: 4863, total block: 16091
Cost = 3, Tag Correct(%) = 0.942993
current: 4963, total block: 16091
Cost = 1, Tag Correct(%) = 0.942993
current: 5063, total block: 16091
Cost = 1, Tag Correct(%) = 0.942931
current: 5163, total block: 16091
Cost = 3, Tag Correct(%) = 0.943032
current: 5263, total block: 16091
Cost = 5, Tag Correct(%) = 0.942799
current: 5363, total block: 16091
Cost = 0, Tag Correct(%) = 0.942688
current: 5463, total block: 16091
Cost = 2, Tag Correct(%) = 0.942477
current: 5563, total block: 16091
Cost = 1, Tag Correct(%) = 0.942306
current: 5663, total block: 16091
Cost = 0, Tag Correct(%) = 0.942156
current: 5763, total block: 16091
Cost = 3, Tag Correct(%) = 0.942122
current: 5863, total block: 16091
Cost = 0, Tag Correct(%) = 0.942139
current: 5963, total block: 16091
Cost = 1, Tag Correct(%) = 0.942065
current: 6063, total block: 16091
Cost = 1, Tag Correct(%) = 0.942263
current: 6163, total block: 16091
Cost = 0, Tag Correct(%) = 0.942357
current: 6263, total block: 16091
Cost = 2, Tag Correct(%) = 0.9424
current: 6363, total block: 16091
Cost = 3, Tag Correct(%) = 0.942306
current: 6463, total block: 16091
Cost = 6, Tag Correct(%) = 0.942273
current: 6563, total block: 16091
Cost = 3, Tag Correct(%) = 0.942072
current: 6663, total block: 16091
Cost = 0, Tag Correct(%) = 0.942149
current: 6763, total block: 16091
Cost = 0, Tag Correct(%) = 0.942157
current: 6863, total block: 16091
Cost = 3, Tag Correct(%) = 0.942135
current: 6963, total block: 16091
Cost = 1, Tag Correct(%) = 0.942056
current: 7063, total block: 16091
Cost = 0, Tag Correct(%) = 0.942102
current: 7163, total block: 16091
Cost = 0, Tag Correct(%) = 0.942067
current: 7263, total block: 16091
Cost = 4, Tag Correct(%) = 0.942015
current: 7363, total block: 16091
Cost = 2, Tag Correct(%) = 0.942102
current: 7463, total block: 16091
Cost = 0, Tag Correct(%) = 0.942043
current: 7563, total block: 16091
Cost = 1, Tag Correct(%) = 0.941996
current: 7663, total block: 16091
Cost = 1, Tag Correct(%) = 0.94204
current: 7763, total block: 16091
Cost = 0, Tag Correct(%) = 0.942105
current: 7863, total block: 16091
Cost = 0, Tag Correct(%) = 0.942127
current: 7963, total block: 16091
Cost = 2, Tag Correct(%) = 0.942208
current: 8063, total block: 16091
Cost = 3, Tag Correct(%) = 0.942164
current: 8163, total block: 16091
Cost = 0, Tag Correct(%) = 0.942167
current: 8263, total block: 16091
Cost = 2, Tag Correct(%) = 0.942212
current: 8363, total block: 16091
Cost = 2, Tag Correct(%) = 0.942194
current: 8463, total block: 16091
Cost = 0, Tag Correct(%) = 0.942222
current: 8563, total block: 16091
Cost = 1, Tag Correct(%) = 0.942183
current: 8663, total block: 16091
Cost = 6, Tag Correct(%) = 0.942121
current: 8763, total block: 16091
Cost = 2, Tag Correct(%) = 0.942136
current: 8863, total block: 16091
Cost = 3, Tag Correct(%) = 0.94209
current: 8963, total block: 16091
Cost = 1, Tag Correct(%) = 0.942193
current: 9063, total block: 16091
Cost = 0, Tag Correct(%) = 0.94223
current: 9163, total block: 16091
Cost = 0, Tag Correct(%) = 0.942202
current: 9263, total block: 16091
Cost = 0, Tag Correct(%) = 0.942184
current: 9363, total block: 16091
Cost = 0, Tag Correct(%) = 0.942144
current: 9463, total block: 16091
Cost = 0, Tag Correct(%) = 0.942041
current: 9563, total block: 16091
Cost = 0, Tag Correct(%) = 0.942012
current: 9663, total block: 16091
Cost = 5, Tag Correct(%) = 0.941971
current: 9763, total block: 16091
Cost = 0, Tag Correct(%) = 0.94204
current: 9863, total block: 16091
Cost = 1, Tag Correct(%) = 0.942085
current: 9963, total block: 16091
Cost = 1, Tag Correct(%) = 0.942035
current: 10063, total block: 16091
Cost = 0, Tag Correct(%) = 0.942136
current: 10163, total block: 16091
Cost = 2, Tag Correct(%) = 0.942092
current: 10263, total block: 16091
Cost = 1, Tag Correct(%) = 0.94205
current: 10363, total block: 16091
Cost = 0, Tag Correct(%) = 0.942033
current: 10463, total block: 16091
Cost = 2, Tag Correct(%) = 0.941941
current: 10563, total block: 16091
Cost = 3, Tag Correct(%) = 0.941999
current: 10663, total block: 16091
Cost = 3, Tag Correct(%) = 0.942066
current: 10763, total block: 16091
Cost = 0, Tag Correct(%) = 0.942107
current: 10863, total block: 16091
Cost = 3, Tag Correct(%) = 0.942157
current: 10963, total block: 16091
Cost = 2, Tag Correct(%) = 0.942144
current: 11063, total block: 16091
Cost = 1, Tag Correct(%) = 0.942142
current: 11163, total block: 16091
Cost = 1, Tag Correct(%) = 0.942132
current: 11263, total block: 16091
Cost = 3, Tag Correct(%) = 0.942094
current: 11363, total block: 16091
Cost = 0, Tag Correct(%) = 0.942064
current: 11463, total block: 16091
Cost = 0, Tag Correct(%) = 0.942021
current: 11563, total block: 16091
Cost = 0, Tag Correct(%) = 0.942051
current: 11663, total block: 16091
Cost = 0, Tag Correct(%) = 0.94205
current: 11763, total block: 16091
Cost = 4, Tag Correct(%) = 0.941977
current: 11863, total block: 16091
Cost = 0, Tag Correct(%) = 0.94205
current: 11963, total block: 16091
Cost = 2, Tag Correct(%) = 0.94204
current: 12063, total block: 16091
Cost = 0, Tag Correct(%) = 0.941997
current: 12163, total block: 16091
Cost = 0, Tag Correct(%) = 0.94203
current: 12263, total block: 16091
Cost = 0, Tag Correct(%) = 0.942085
current: 12363, total block: 16091
Cost = 0, Tag Correct(%) = 0.942077
current: 12463, total block: 16091
Cost = 1, Tag Correct(%) = 0.942084
current: 12563, total block: 16091
Cost = 3, Tag Correct(%) = 0.942066
current: 12663, total block: 16091
Cost = 1, Tag Correct(%) = 0.942121
current: 12763, total block: 16091
Cost = 0, Tag Correct(%) = 0.942076
current: 12863, total block: 16091
Cost = 2, Tag Correct(%) = 0.94208
current: 12963, total block: 16091
Cost = 0, Tag Correct(%) = 0.942066
current: 13063, total block: 16091
Cost = 2, Tag Correct(%) = 0.941993
current: 13163, total block: 16091
Cost = 1, Tag Correct(%) = 0.94198
current: 13263, total block: 16091
Cost = 3, Tag Correct(%) = 0.941958
current: 13363, total block: 16091
Cost = 0, Tag Correct(%) = 0.941924
current: 13463, total block: 16091
Cost = 0, Tag Correct(%) = 0.941904
current: 13563, total block: 16091
Cost = 3, Tag Correct(%) = 0.941871
current: 13663, total block: 16091
Cost = 0, Tag Correct(%) = 0.9419
current: 13763, total block: 16091
Cost = 0, Tag Correct(%) = 0.941824
current: 13863, total block: 16091
Cost = 2, Tag Correct(%) = 0.941838
current: 13963, total block: 16091
Cost = 2, Tag Correct(%) = 0.941778
current: 14063, total block: 16091
Cost = 1, Tag Correct(%) = 0.941762
current: 14163, total block: 16091
Cost = 1, Tag Correct(%) = 0.941793
current: 14263, total block: 16091
Cost = 0, Tag Correct(%) = 0.941812
current: 14363, total block: 16091
Cost = 2, Tag Correct(%) = 0.941838
current: 14463, total block: 16091
Cost = 2, Tag Correct(%) = 0.941799
current: 14563, total block: 16091
Cost = 4, Tag Correct(%) = 0.941821
current: 14663, total block: 16091
Cost = 1, Tag Correct(%) = 0.941823
current: 14763, total block: 16091
Cost = 0, Tag Correct(%) = 0.941846
current: 14863, total block: 16091
Cost = 0, Tag Correct(%) = 0.941816
current: 14963, total block: 16091
Cost = 3, Tag Correct(%) = 0.94179
current: 15063, total block: 16091
Cost = 0, Tag Correct(%) = 0.941802
current: 15163, total block: 16091
Cost = 0, Tag Correct(%) = 0.941754
current: 15263, total block: 16091
Cost = 2, Tag Correct(%) = 0.941735
current: 15363, total block: 16091
Cost = 1, Tag Correct(%) = 0.941719
current: 15463, total block: 16091
Cost = 5, Tag Correct(%) = 0.941677
current: 15563, total block: 16091
Cost = 0, Tag Correct(%) = 0.941682
current: 15663, total block: 16091
Cost = 0, Tag Correct(%) = 0.941739
current: 15763, total block: 16091
Cost = 4, Tag Correct(%) = 0.941723
current: 15863, total block: 16091
Cost = 1, Tag Correct(%) = 0.941736
current: 15963, total block: 16091
Cost = 3, Tag Correct(%) = 0.941729
current: 16063, total block: 16091
Cost = 3, Tag Correct(%) = 0.941735
Accuracy:	P=18836/20454=0.920896
Exceeds best previous performance of 0.920553. Saving model file..
##### Iteration 8
current: 72, total block: 16091
Cost = 1, Tag Correct(%) = 0.949891
current: 172, total block: 16091
Cost = 0, Tag Correct(%) = 0.948124
current: 272, total block: 16091
